,id,name,artists,acousticness,danceability,energy,instrumentalness,valence,loudness,genre
4950,59MfqOcvBfhDEoVZ244YY5,I Got Stoned And I Missed It,['Dr. Hook'],0.757,0.475,0.703,6.72E-05,0.745,-12.2,Country
4951,0NtOggwVpLNVvPslYOa3wO,Africano,"['Earth, Wind & Fire']",0.286,0.535,0.564,0.631,0.549,-13.267,Blues
4952,2M38X60UJnupGPbFTkVPNQ,Neon Moon,['Brooks & Dunn'],0.596,0.735,0.489,1.10E-06,0.452,-10.56,Country
4953,3xeW7TzfWLrZ9enX108W03,Where Is Your Faith In God,['James Cleveland'],0.598,0.551,0.527,3.36E-06,0.498,-11.187,R&B and soul
4954,0KgeOGioJgffrJs7RBGsbJ,Reach Out to Jesus,['Elvis Presley'],0.946,0.222,0.252,0.0108,0.199,-14.203,Rock
4955,6K6Ap90AcwpXarhxR5IK9V,It's Raining Outside,['The Platters'],0.788,0.24,0.268,5.32E-05,0.349,-15.201,Blues
4956,6UaolbiZgvtNkLfU0qPLvx,Laundromat,['Rory Gallagher'],0.0789,0.459,0.772,0.000589,0.854,-11.343,Blues
4957,0xfIytYdMN0rFViPcHDPos,I Won,['The Sundays'],0.104,0.616,0.562,0.000655,0.754,-10.434,Rock
4958,3sQ7ofrJSZaqKjHLYp8jHC,Never Trust a Stranger,['The Marshall Tucker Band'],0.0457,0.439,0.696,0.0474,0.466,-6.911,Rock
4959,1DfOxEiYPhQlN2D1arscnN,"No Excuses - Live at the Majestic Theatre, Brooklyn, NY - April 1996",['Alice In Chains'],0.146,0.601,0.77,0.00195,0.723,-7.447,Rock
4960,34yIb7hw5SuR80au1BHTtt,Oh Happy Day,['The Edwin Hawkins Singers'],0.0961,0.321,0.462,0,0.457,-10.711,R&B and soul
4961,3ndCsZfq8OVwwkz9mmZvUz,Stay,['BTS'],0.114,0.582,0.693,0,0.341,-5.048,Pop
4962,4D4bap8NwaS3RIUaCNSAcm,Baby It's You,['The Shirelles'],0.593,0.643,0.321,0.000115,0.662,-14.237,Blues
4963,7rYGZmhNJhsmVLjPidM1q8,Ain't No Use in Tryin',['Trampled by Turtles'],0.352,0.595,0.797,0.000553,0.9,-6.243,Contemporary folk
4964,22EXrfNV0f9ZcWMpK2lF67,The New Black,['Every Time I Die'],0.00966,0.312,0.994,0,0.409,-4.38,Metal
4965,2BTPW7osibjN9gFDRY4mYN,Do or Die (feat. Childish Gambino),"['Flux Pavilion', 'Childish Gambino']",0.000242,0.624,0.83,1.40E-05,0.432,-5.018,Electronic
4966,6vfNOeqONvMFLKE4r26DyM,Once There Was a Time - 2004 Remaster,['Ten Years After'],0.0708,0.449,0.724,0.0286,0.905,-7.447,Blues
4967,3Axmw41lmMoXih3NJYzbXb,Black Ice,['AC/DC'],0.000323,0.501,0.889,0.00164,0.442,-3.89,Rock
4968,06ioYJ99HHjzRk8HrGfkKS,Drugs,['UPSAHL'],0.35,0.883,0.415,0,0.318,-8.571,Pop
4969,0j1pCFG3xQWRNxaGvzGbyp,The Energy,['Audiovent'],1.40E-05,0.429,0.934,0.00168,0.16,-6.66,Rock
4970,0KXpgyL7L8xIpotzpWoUOo,If I Could Be Where You Are,['Enya'],0.963,0.28,0.149,0.00656,0.0606,-15.929,Contemporary folk
4971,41ZgVC4H14ajbV2adh3D7s,Meeting of the Spirits - Remastered,"['Mahavishnu Orchestra', 'John McLaughlin']",0.0324,0.224,0.754,0.57,0.441,-9.918,Jazz
4972,1pkGuASzBeTCbP5J5FJARh,Lucky To Be Me,"['Monica Zetterlund', 'Bill Evans Trio']",0.932,0.465,0.0697,1.16E-05,0.235,-21.555,Jazz
4973,3eYafojgcabSIUgMbfXNzI,She Blew My Mind (69 Times),['Rick James'],0.248,0.861,0.776,0,0.902,-7.231,Blues
4974,72V7HVj71eNXogp7y4gfVw,Our Town,['James Taylor'],0.882,0.469,0.269,0.000402,0.113,-11.819,Pop
4975,5qxoHLgFu5HX5DpWnKnoJh,Dancing in the Sheets,['Shalamar'],0.0236,0.842,0.567,0.0444,0.886,-9.691,Electronic
4976,3nkGF86S0wfh4Qk2yeb0Sw,48 Hours - Remastered,['The Clash'],0.00372,0.558,0.78,0,0.81,-7.935,Rock
4977,75HtNXlP0630a3ZGBB8FQE,Come Into My Life,['Rick James'],0.0102,0.682,0.894,1.05E-05,0.805,-3.788,Blues
4978,5g97GAdru7XfeJyJhViIll,Smoke Signals,['Phoebe Bridgers'],0.945,0.342,0.237,0.000267,0.186,-14.601,Rock
4979,6UoklSOHrajLQkD98nP7re,Don't Mess With Bill - Single Version,['The Marvelettes'],0.324,0.675,0.522,0,0.547,-10.387,Blues
4980,1SRNOmKGXPeu77zNKHgM5Z,Daddy's Home,['Gene Chandler'],0.907,0.455,0.192,0,0.382,-13.739,Blues
4981,0Coc6Kt4N5SlCsVEOHLluN,In Your Direction,['Ratt'],0.000561,0.633,0.849,1.09E-05,0.617,-6.683,Metal
4982,7BJny7nQN5bY4EeGVU3kj6,Head in the Ceiling Fan,['Title Fight'],0.0679,0.274,0.456,0.306,0.0783,-7.369,Punk
4983,0KlG5BXUo7TwEmBLBiGu8d,Born Again - Single Version,['Newsboys'],0.00295,0.372,0.909,0,0.401,-4.561,Pop
4984,050WzEAzwEQV87v8m1Oqnb,Buddha of Suburbia,['David Bowie'],0.0138,0.477,0.739,8.11E-06,0.708,-7.807,Rock
4985,1NgvIjkEjkhcIR1pp5Qsir,In Limbo,['Radiohead'],0.674,0.375,0.634,0.828,0.502,-10.543,Rock
4986,1pWteqawoaGuNc1UzScstI,"Bar, Guitar and a Honky Tonk Crowd",['Whiskey Myers'],0.0161,0.605,0.651,0.000294,0.61,-5.672,Country
4987,7cmb3HGilknStaiZNoJiqk,Levemente,['Reik'],0.0658,0.646,0.69,0,0.467,-6.059,Pop
4988,5TMjhlh25Oitlh3LBKdfMi,Broken Home,['5 Seconds of Summer'],0.128,0.585,0.631,0,0.5,-5.522,Pop
4989,3xbZU7KENdHZrX99VDNGwx,Bathwater,['No Doubt'],0.412,0.624,0.732,0,0.619,-4.931,Pop
4990,05jJZgRiXxBfQPNRlrObEI,He Was a Steppenwolf,['Boney M.'],0.0869,0.822,0.763,0.185,0.961,-8.141,Electronic
4991,5QqdnAVnNCfWp9CZ3pi5a0,Memphis - Live At Whiskey A Go Go / 1964 / Remastered 1995,['Johnny Rivers'],0.593,0.614,0.794,0,0.646,-7.979,Rock
4992,6zMJGaKAz5Jq6RO2mo5N3p,Wholy Holy - Mono Single Version,['Marvin Gaye'],0.123,0.26,0.391,0,0.1,-8.158,Blues
4993,5wTpnBRTx1HSGQVDZQ2VSh,Slater (feat. Frank Ocean),"['Tyler, The Creator', 'Frank Ocean']",0.013,0.583,0.623,4.74E-05,0.275,-6.876,Electronic
4994,67wcAJeaNwGm0fcB4HzzYm,Everything Goes My Way,['Metronomy'],0.102,0.864,0.558,0.00105,0.544,-8.196,Electronic
4995,1vinZlvGPXn0EjFr1dh8lu,Hey Hey What Can I Do,['Hootie & The Blowfish'],0.261,0.45,0.784,0,0.578,-6.642,Rock
4996,55LmsCprSozlCgM2XbmhhW,El Noa Noa,['Juan Gabriel'],0.0416,0.532,0.726,0.00135,0.931,-13.865,Pop
4997,5FFZChBFcqrGN2NRDSE7UK,The Christmas Song,['The Temptations'],0.0698,0.25,0.411,0.0277,0.153,-9.342,Blues
4998,3cl42VFcRop14wAduvSeaH,The Big Come Down,['Nine Inch Nails'],0.0317,0.697,0.811,0.0152,0.594,-4.718,Electronic
4999,346l5PxNRWzbWXnJOeEjFg,Adam's Apple,['Aerosmith'],0.00306,0.534,0.878,1.79E-05,0.669,-9.396,Rock
5000,3TcTuQRyqIaBkzZnezqx8t,Dancing on a High Wire,['The Alan Parsons Project'],0.321,0.789,0.62,1.14E-06,0.529,-11.14,Rock
5001,0WdqvPRsIaoxOgB1bbpuhG,City to City,['Ratt'],0.000121,0.377,0.945,0.00879,0.277,-7.721,Metal
5002,0fzUDK1PjWkhQ69ai3A3kY,Little Fishes,"['Vince Guaraldi', 'Bola Sete']",0.933,0.499,0.346,0.782,0.744,-17.352,Jazz
5003,5ZQWNRoJsfkByZFHqCB92J,Butch,['Saint Motel'],0.147,0.496,0.731,1.29E-06,0.296,-5.283,Pop
5004,5wmVHVCMNO6TfCBcXU0cCk,Come to Me,['France Joli'],0.00797,0.716,0.653,0.00204,0.596,-8.827,Electronic
5005,4KSQ9el0QgTKKie5oCtKLe,Pocket Full Of Gold,['American Authors'],0.00433,0.608,0.945,0,0.682,-3.858,Pop
5006,334dGM2YusM2XejQdldax2,A History of Bad Men,['Melvins'],0.00067,0.373,0.915,0.0267,0.217,-5.836,Metal
5007,1Ko3JDlTm8sIwyqGlCVSVM,Baia,['Stan Kenton'],0.548,0.339,0.599,0.107,0.586,-9.675,Jazz
5008,0jGTmdloNXK6OKOtxCkT3p,In My Head,['Queens of the Stone Age'],0.01,0.474,0.923,6.58E-05,0.398,-4.056,Rock
5009,28rNyM2CKtOb4PYmsulQhF,Knocked Up,['Kings of Leon'],0.268,0.382,0.688,0.0928,0.207,-12.569,Rock
5010,18IL1LfIsEHqmj17rnlw8K,Southern Girls,['Cheap Trick'],0.00103,0.458,0.644,0,0.616,-11.064,Rock
5011,2B057PTHmodFQubd3JKCyu,Calling All Blues,"['Junior Wells', 'Earl Hooker']",0.667,0.367,0.721,0.825,0.678,-4.56,Blues
5012,0TRlqibzcOaUfRdM9A3Vgc,Let Me Be Loved,"['Chet Baker', 'Bud Shank']",0.968,0.453,0.0525,0.84,0.145,-14.103,Jazz
5013,1hvMgi5y919TAFuOHyEd0j,It's Been Too Long,['Quicksilver Messenger Service'],0.689,0.597,0.494,0.0242,0.76,-13.04,Rock
5014,0YuePEX4KyfLIPMdNLPwgQ,Endors Toi,['Tame Impala'],0.0302,0.242,0.924,0.461,0.33,-3.327,Pop
5015,4bBiPqQaVQUSFtFylYxbi2,Autologic - Demo,['Rage Against The Machine'],0.266,0.599,0.938,0,0.59,-4.182,Hip hop
5016,0tlDH6UX4Bq9kG5rPWaiaF,我願意 - 管弦樂版,['Faye Wong'],0.939,0.275,0.306,0.00116,0.168,-9.448,Pop
5017,2KzxMDcnxtzvqPUXxoe0h6,Medley: Maligayang Pasko At Masaganang Bagong Taon / Namamasko / Ang Pasko'Y Sumapit Na Naman / Dalangin Sa Pasko / Pasko Ng Madla / Mano Po Ninong / Pasko Na Naman / Pasko Na Naman,"['APO Hiking Society', 'Celeste Legaspi', 'Leo Valdez', 'Dulce', 'Janet Basco', 'Marco Sison', 'Ivy Violan', 'Verni Gonzales', 'Noel Trinidad', 'Subas Herrero']",0.552,0.574,0.407,0,0.906,-14.621,Electronic
5018,1WbYFNSUNn9fP1x0Z5DU95,Riptide,['MisterWives'],0.405,0.481,0.677,0,0.362,-6.862,Pop
5019,4QB2cdh2v5zeRD1khGF9A5,Fly Away From Here,['Aerosmith'],0.142,0.387,0.686,0,0.171,-5.368,Rock
5020,03C3S4osOdKqWUGA8VBJQ8,The Kids Aren't Alright,['The Offspring'],0.006,0.512,0.945,3.25E-05,0.812,-4.204,Rock
5021,5saMo1BtSHW111VrurVHe8,Sun,['Two Door Cinema Club'],0.00927,0.65,0.528,0.000419,0.595,-5.642,Rock
5022,51tUT1gHE30GQPhn1agudM,Hideaway,['Kiesza'],0.0862,0.838,0.72,0.00696,0.203,-4.135,Electronic
5023,4TRPgtjVmqg7EAWZe1T94E,Highway Song,['System Of A Down'],6.83E-05,0.369,0.933,0.398,0.521,-2.853,Metal
5024,4p4YiROw0qF059Mcstu8rl,Bang Bang,['Danger Danger'],0.1,0.605,0.937,0,0.617,-7.841,Metal
5025,6iMjntVYkchLBJcqsiSNYZ,Wish You Were Here,['Pink Floyd'],0.739,0.501,0.318,0.000528,0.285,-13.753,Rock
5026,5eCdoaEz2mwttV4fexFJdi,Inner City Blues (Make Me Wanna Holler),['Marvin Gaye'],0.785,0.643,0.46,0.132,0.653,-13.809,Blues
5027,6TpowNTagUJ7f8ctFFCVN8,Cringe - Stripped,['Matt Maeson'],0.876,0.752,0.276,0,0.275,-8.901,Rock
5028,0ZLBD6hHGN9LYOtNlu2n8e,This Ain't A Love Song,['Bon Jovi'],0.0932,0.348,0.635,0,0.144,-6.836,Metal
5029,0WOvSEVpUGkNufX0w0M06F,13,['LANY'],0.69,0.784,0.539,1.75E-05,0.697,-8.148,Rock
5030,1OKxJqpSzTLT3qMwdUFy5n,Rainbow in Your Eyes,['Al Jarreau'],0.249,0.68,0.567,0.000511,0.841,-16.952,Blues
5031,6iC7vapdKp0XlKhxOkp8QJ,BOOM,"['Tiësto', 'Sevenn', 'Gucci Mane']",0.0164,0.886,0.84,0.00622,0.203,-3.386,Electronic
5032,0PIaEqgCwnWf3Qi8UI8zWP,Messin' With The Kid,['Junior Wells'],0.721,0.836,0.693,0.000154,0.902,-6.749,Blues
5033,3KACrzfuugCn69sYOVy2B2,Mind Riot,['Soundgarden'],6.24E-05,0.461,0.836,0.471,0.35,-6.571,Rock
5034,4doFWLhPChHDgs89rHs5nr,Pulk/Pull Revolving Doors,['Radiohead'],5.46E-05,0.58,0.625,0.725,0.14,-12.073,Rock
5035,5iAj5KZX76YhvbO2X8W8By,Lost,['Korn'],0.00785,0.552,0.874,0.0376,0.457,-7.799,Metal
5036,79Hz50oQtHIt5dDoEx4IDk,Hold On,['Jonas Brothers'],0.00399,0.468,0.892,0,0.817,-3.555,Pop
5037,0om7Z6H0yRtFGwWMxgARIn,The Radio Song,['Dillard & Clark'],0.0785,0.426,0.37,1.30E-06,0.683,-15.161,Country
5038,28YzSSMbcwjtj5OsN0w2hE,"The Grand Vizier's Garden Party, Pt. 1 (Entrance)",['Pink Floyd'],0.989,0.224,0.227,0.802,0.359,-16.286,Rock
5039,5LRxSyiIRHQD26h1mdM0Ir,My Friend,['Groove Armada'],0.00877,0.473,0.867,0.688,0.153,-8.824,Electronic
5040,1xPRPDjLaT3ZvEXHnyD2Gn,Tomorrow Night,['Elvis Presley'],0.799,0.559,0.258,0.149,0.221,-14.305,Rock
5041,0FACTcldzX2hdSelbvsZRV,"Living Together, Growing Together",['The 5th Dimension'],0.777,0.526,0.304,0,0.327,-12.059,Blues
5042,2k3b3uzuEQJLmSV9BlSZTM,When Will I See You Again,['The Three Degrees'],0.576,0.542,0.595,0.00556,0.777,-10.944,Blues
5043,55y1iWRf5JBZQIbb69Vr7m,Big Eyes,['Cheap Trick'],0.000522,0.629,0.521,0.45,0.658,-9.558,Rock
5044,1HHQVu24B7rs95FI5PswLx,Open Our Eyes,"['Earth, Wind & Fire']",0.884,0.302,0.235,0.000119,0.2,-14.342,Blues
5045,6FuZyu29n5GukcBYjbbIHd,When Love Comes To Town,['B.B. King'],0.324,0.497,0.79,2.96E-05,0.727,-10.756,Blues
5046,2Yf5BeDJOpUXRLXOJPp468,You Belong To Me,['Gene Vincent'],0.386,0.408,0.287,0.00374,0.257,-12.859,Rock
5047,1WmJN61QDECYeW9aFckoVW,Please Call Home,['Allman Brothers Band'],0.589,0.397,0.432,1.93E-06,0.221,-10.933,Rock
5048,0NZW0zqtJ4PF6uJ19701kp,All We Ever Look For - 2018 Remaster,['Kate Bush'],0.842,0.54,0.154,1.22E-06,0.629,-14.673,Pop
5049,1I0KwaoGH86u2oeSIU0TuW,Hey There,['Rosemary Clooney'],0.475,0.552,0.211,0,0.409,-14.337,Pop
5050,11SyFXAlto6hoUX39CEuCQ,Sucio y Desprolijo,"[""Pappo's Blues""]",0.0057,0.316,0.937,0.00294,0.471,-8.318,Blues
5051,4icMIuBi2KjmUkBLp82kRJ,Illuminations,"['Devadip Carlos Santana', 'TURIYA ALICE COLTRANE']",0.785,0.105,0.302,0.897,0.0396,-19.063,Rock
5052,75YIHVG1rBkiIsPSbIDj6O,Too Young To Be One,['The Turtles'],0.478,0.522,0.494,0,0.822,-14.077,Contemporary folk
5053,6gwKyKZzZoMDsrTU0AnmsF,Heaven Bound,['Rufus & Chaka Khan'],0.121,0.71,0.541,6.66E-06,0.865,-14.663,Electronic
5054,6PkdPgG9A6ss7EQAPrqGRI,Hour Of Darkness,['Social Distortion'],5.62E-05,0.213,0.962,1.31E-06,0.528,-6.171,Rock
5055,2EmWJM7R0imp8jzZ8mnM1B,"Lie Still, Little Bottle",['They Might Be Giants'],0.0384,0.77,0.399,1.14E-06,0.544,-8.925,Rock
5056,5v67uga7IFT3FQhDDBgaY8,Go West,['Village People'],0.0316,0.74,0.705,2.38E-05,0.866,-11.647,Electronic
5057,31aqUQQ56K4CnbG9ZTzPTB,Ginza Samba,"['Vince Guaraldi', 'Bola Sete']",0.788,0.613,0.214,0.36,0.815,-21.509,Jazz
5058,794xm6BZdvu7A6Xwhlg2Zh,Danny,['Elvis Presley'],0.951,0.499,0.245,0,0.63,-11.359,Rock
5059,0NLbqJZQpGoIY3YyICAtZa,We've Got a Good Thing Going,['Hank Crawford'],0.836,0.561,0.447,0.863,0.886,-13.342,Blues
5060,6Nem0AzyYa5IErIr7Wz1QC,O Me Voy O Te Vas,['Marco Antonio Solís'],0.082,0.645,0.644,0.000281,0.408,-4.273,Pop
5061,5m7J52bhE6SVdN8uAcZgCa,Two Minute Warning - 2007 Remaster,['Depeche Mode'],0.0354,0.74,0.845,0.0124,0.769,-10.072,Electronic
5062,7oNg2UTfQIs0IafmyzRc0g,Lullaby - 2010 Remaster,['The Cure'],0.185,0.718,0.557,0.707,0.586,-10.679,Rock
5063,3spmBjPY8HCNCR6Y0H7Ahd,Upside Down,['Diana Ross'],0.0768,0.883,0.903,0.00869,0.878,-5.129,Blues
5064,7yO3mhpAt99n60tK9VkXLf,Waiting On An Angel,['Ben Harper'],0.854,0.631,0.0477,0,0.466,-21.971,Contemporary folk
5065,4y7wGroHN7LwPQ5lsABZWZ,Ajiaco Caliente,['Eddie Palmieri'],0.607,0.514,0.769,0.422,0.801,-8.927,Jazz
5066,69mHGlx5PzzEm6MVdu5o6Y,男兒當自強,"['George Lam', 'Cai Xian Le', 'Danny Chung']",0.108,0.638,0.7,0,0.534,-5.167,Pop
5067,4jFTI7T2x5O1HhgucphWs2,Take It to the Limit,['Etta James'],0.268,0.37,0.366,0,0.571,-15.173,R&B and soul
5068,0EYPMnWmFJLOJTAPnhEu7f,Beat Me Till I'm Blue,['The Mohawks'],0.22,0.7,0.819,0.465,0.797,-10.222,Rock
5069,6w7ily4cFWEPO0XWFQYeUO,Bulletproof,['Godsmack'],0.000198,0.39,0.91,0,0.644,-3.268,Rock
5070,1c9IRB8ZShLRHocDN9aMWO,October Song - 2010 Remaster,['The Incredible String Band'],0.542,0.469,0.235,2.07E-06,0.226,-14.301,Contemporary folk
5071,3ZEHtHIUeI8ZFeTpCApgJe,Land of All,['Sky Cries Mary'],0.0343,0.606,0.685,0.111,0.369,-8.32,Rock
5072,79DE77tA2SOD92QuRedb5A,Faith - 2005 Remaster,['The Cure'],0.037,0.523,0.424,0.609,0.593,-10.703,Rock
5073,51iSSDPQFolRBhtS9rAbeg,Intermission,['Panic! At The Disco'],0.715,0.296,0.565,0.088,0.2,-10.935,Pop
5074,3zC28rhp1YiR8ww9vJDf1h,On The Scene,['Milt Jackson'],0.666,0.568,0.545,9.57E-06,0.809,-10.101,Jazz
5075,1gqS8bomGckIqmfDbavdHD,"A New Machine, Pt. 2",['Pink Floyd'],0.641,0.287,0.0676,1.57E-05,0.0727,-19.996,Rock
5076,1O3BvWsCBA1QxMskVVuNF4,It's All Over Now,['Molly Hatchet'],0.0253,0.491,0.899,0.0618,0.709,-7.282,Rock
5077,1yEiS263lJH8kg7PXRf3cM,One More Dub - Remastered,['The Clash'],0.000476,0.744,0.569,0.67,0.935,-12.589,Rock
5078,4CluYqygFAd3OK9audWRRP,As Time Goes By,['The Flamingos'],0.862,0.233,0.197,0,0.261,-15.788,Blues
5079,0R9He5QEKW6f7LVIOpDcXf,Wendell Gee,['R.E.M.'],0.261,0.468,0.238,0.000544,0.559,-19.867,Rock
5080,1O7rdtx858jlvztrT5Nv6g,Let's Do It,['Ohio Players'],0.443,0.716,0.348,3.99E-05,0.56,-14.688,Electronic
5081,61g5yH0ig62XhtQ161kEED,In My Time of Dying - Initial / Rough Mix,['Led Zeppelin'],0.414,0.339,0.688,0.001,0.532,-9.799,Rock
5082,5d4tAcOwUChA75BLep42PN,San Francisco Blues,['Lowell Fulson'],0.893,0.724,0.314,9.19E-05,0.533,-7.957,Blues
5083,0EgEJpPlQzwZfOrgoW6swC,Rio,['Low Cut Connie'],0.139,0.477,0.957,0.00164,0.921,-5.934,Rock
5084,4Rtc87aysfzgqRMFcSqWme,Life Starts Now,['Three Days Grace'],0.0014,0.234,0.835,0,0.323,-3.952,Rock
5085,4I3N7Dvb65WDtwsrTizU5y,Tranquilized,['Acid Bath'],5.48E-05,0.221,0.871,0.141,0.359,-4.904,Metal
5086,5TwBbUyRLMiat8RUkcd6D0,My Whole World Is Falling Down,['Brenda Lee'],0.39,0.762,0.45,0,0.848,-9.871,Rock
5087,46qrqcOlSXd70Sa0tuSYtv,Montara,['Bobby Hutcherson'],0.888,0.721,0.268,0.832,0.54,-16.844,Jazz
5088,2lHCUT0a6xc3VJEHem8PCi,If I Wanted To,['Melissa Etheridge'],0.047,0.638,0.643,0,0.682,-9.152,Rock
5089,61OMeme3atDikStS4QxGIE,"Irgendwie, Irgendwo, Irgendwann - Special 12"" Dance Mix",['Nena'],0.00326,0.352,0.604,0.00213,0.465,-12.634,Electronic
5090,270N4xGB60dza0AoB1tT9a,Caribbean Queen (No More Love On the Run),['Billy Ocean'],0.133,0.805,0.672,0.00233,0.969,-6.281,Blues
5091,7boH85nh2V0H59Lp9AJ0Wk,Room A Thousand Years Wide,['Soundgarden'],1.55E-05,0.497,0.966,0.246,0.541,-4.843,Rock
5092,4PpuH4mxL0rD35mOWaLoKS,Lemon,"['N.E.R.D', 'Rihanna', 'Pharrell Williams']",0.00214,0.916,0.727,0.000145,0.201,-6.556,Electronic
5093,4DkK1PenbmoVjSEFMurUFp,La Pelota,['Ray Barretto'],0.577,0.562,0.471,0.00738,0.929,-14.053,Jazz
5094,6S5DtyJNXTgHEXIVUToAPP,Why Does Love Got To Be So Sad?,['Derek & The Dominos'],0.0983,0.378,0.963,9.59E-05,0.298,-4.909,Blues
5095,1Qvghv6QpCSB3RiycaDiWz,She's Got Balls,['AC/DC'],0.0798,0.691,0.415,0.0254,0.493,-5.627,Rock
5096,5PZo9NMyNLxOlpEFoYo611,Notorious,['Adelitas Way'],0.000507,0.53,0.967,0.205,0.642,-2.108,Rock
5097,7rUJeKMV1KW64EBcwHYJ5P,Strange Way,['Firefall'],0.312,0.621,0.387,2.50E-05,0.37,-10.934,Country
5098,74TdnqQ0JlIcHBwdSAATiw,Tiger Mountain Peasant Song,['Fleet Foxes'],0.927,0.645,0.132,0.00143,0.257,-12.635,Contemporary folk
5099,4PXiXGTH9vLge5hyZ5LTrQ,Stare Too Long,['Corrosion Of Conformity'],0.00434,0.529,0.827,0.000227,0.678,-7.619,Rock
5100,23atyJacJVHvB9RHBNhr35,小さな恋のうた,['MONGOL800'],0.00203,0.403,0.778,0,0.628,-4.856,Rock
5101,5WT3BmIvUNNzncfSF8gAoI,Jazzman - Remastered 1988,['Pure Prairie League'],0.0495,0.377,0.261,0.00344,0.454,-19.056,Country
5102,0Ceozg27V0Ws9jgQixD8fr,Lose It,['SWMRS'],0.334,0.792,0.41,2.19E-05,0.561,-10.141,Rock
5103,2llASe9NJTAnxIPOit5Y0C,Black and Blues,['Al Jarreau'],0.135,0.623,0.52,6.45E-06,0.832,-11.815,Blues
5104,6dcStOthnBOo1v8NUhW0V7,Heaps Of Sheeps,['Robert Wyatt'],0.394,0.537,0.694,0.0906,0.426,-10.103,Rock
5105,7Hy7Fgp3es9APBsQIzEF3V,Vacation,['Still Woozy'],0.344,0.609,0.431,0.00239,0.38,-11.516,Pop
5106,48rukEbJkzt2yUxAudbcZw,One Love - 2012 Mix/Master,['Massive Attack'],0.0144,0.817,0.433,0.000888,0.686,-10.065,Electronic
5107,0KKDGZ25sxLzSIX1wyQt17,The Crusher,['The Cramps'],0.000976,0.435,0.977,0.33,0.464,-6.021,Country
5108,6csX1JjmeoLhGqMBXGnZF0,Runaway,['The Corrs'],0.641,0.423,0.598,1.24E-06,0.521,-7.443,Pop
5109,18mmN3VrFWRi6SsSBJf6WJ,Pasos de cero,['Pablo Alborán'],0.308,0.749,0.637,0,0.798,-6.924,Pop
5110,4ICujrlyR5rxhLGmM7idBb,Can't We Smile?,"['Johnny ""Hammond"" Smith']",0.307,0.531,0.606,0.00915,0.426,-8.617,Jazz
5111,1bUnsxpEFIzu7mNpLXwdNg,I'm Not Awake Yet,['Rory Gallagher'],0.0207,0.454,0.725,0.00687,0.822,-11.683,Blues
5112,2XZEAYYRMBvkY7c2Z8YGox,Easy To Be Hard,['Three Dog Night'],0.0835,0.33,0.469,3.37E-05,0.387,-12.371,Pop
5113,3OIoy3TNU7CL5PTaHOGmbR,Espacio sideral,['Jesse & Joy'],0.00576,0.605,0.48,7.32E-05,0.811,-6.356,Pop
5114,7HqhT4ypX2EIPD7gCjWS05,Against The Wind,['Brooks & Dunn'],0.0533,0.623,0.728,7.80E-05,0.593,-5.632,Country
5115,2RV5MK5pinrojoN43wp2qM,Art,['The Meters'],0.000366,0.682,0.821,0.905,0.967,-13.134,Electronic
5116,6UEa75MpFun3egYz0MTsf0,Any Way You Want It - 2019 - Remaster,['The Dave Clark Five'],0.0107,0.282,0.937,0,0.194,-8.175,Rock
5117,0azJGZcBmcLKYpHBpFEdm6,Wide Awake,['Audioslave'],0.0545,0.475,0.814,0.000111,0.282,-3.772,Rock
5118,53m8ZWJAnWipzOjRFIHG5v,OG's Trippin',['Kausion'],0.0125,0.904,0.552,0,0.715,-5.042,Hip hop
5119,2UKutx2wihkUR60huuoodb,Had It Not Been for You,['The Whispers'],0.0131,0.511,0.397,1.45E-05,0.185,-9.552,Blues
5120,37XHUxnLE7yw4zhY7ce3pt,Green Fuz,['The Cramps'],0.228,0.528,0.755,0.429,0.911,-9.392,Country
5121,6v0m8uRhRC7Prno7GYtsle,"Oh, Oh, I Love Her So - 2017 Remaster",['Ramones'],0.0424,0.476,0.871,0,0.889,-2.994,Rock
5122,5RreIlenw5e9JrcqV3oDen,I Think About Lovin' You,"['Earth, Wind & Fire']",0.731,0.311,0.523,0.00276,0.405,-8.216,Blues
5123,0JtDhKPQNWUxReWOxB0FdW,Bonny Portmore,['Loreena McKennitt'],0.925,0.165,0.125,0.000391,0.0737,-10.493,Contemporary folk
5124,3PisdbnLDWm6GcimwmqTIW,Ride into the Sun - Session Outtake; 2015 Remaster,['The Velvet Underground'],0.667,0.144,0.343,0.0034,0.167,-9.967,Rock
5125,6ynaaN2gBMEJ5JG5BplRyg,Indiana,['Lennie Tristano'],0.976,0.539,0.195,0.927,0.743,-21.073,Jazz
5126,1eW7iDKlCBHEQT94mTuOdE,How Would You Like to Be,['Elvis Presley'],0.725,0.636,0.477,0.00854,0.883,-10.841,Rock
5127,101mZEbrIPeflaZfsj2PTi,"Little Girl Blue - Live at McMahon Stadium, Calgary, Canada - July 1970",['Janis Joplin'],0.452,0.373,0.385,0,0.371,-13.44,Rock
5128,0Yk3FzkNpuZUYY59j9p6eN,Fuck You,['Bad Religion'],0.00146,0.563,0.952,2.16E-06,0.744,-3.64,Punk
5129,1o3UxJR2WY9sSUbA3MSDrL,Don't It Make You Wanna Dance? - Live,['Jerry Jeff Walker'],0.0907,0.61,0.743,0,0.93,-8.086,Country
5130,5vAJknHmF3jEhKNMI5VzVV,The Ocean - Live at MSG 1973; 2018 Remaster,['Led Zeppelin'],0.00258,0.308,0.939,0.00114,0.421,-7.359,Rock
